# lon[degrees] lat[degrees] depth[m] strike[degrees] dip[degrees] length[m] width[m] left-lateral[m] thrust[m] tensile[m]
-84.6961 43.1131 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2241 0.0000 0.0000
-84.7021 43.1250 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2020 0.0000 0.0000
-84.7082 43.1369 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1823 0.0000 0.0000
-84.7142 43.1489 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1649 0.0000 0.0000
-84.7202 43.1608 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1496 0.0000 0.0000
-84.5082 42.8247 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1529 0.0000 0.0000
-84.5141 42.8367 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1690 0.0000 0.0000
-84.5201 42.8486 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-84.5261 42.8606 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2080 0.0000 0.0000
-84.5320 42.8725 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2316 0.0000 0.0000
-84.5380 42.8845 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2582 0.0000 0.0000
-84.5439 42.8964 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2879 0.0000 0.0000
-84.5499 42.9084 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.5559 42.9203 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3563 0.0000 0.0000
-84.5618 42.9323 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.3937 0.0000 0.0000
-84.5678 42.9442 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.4314 0.0000 0.0000
-84.5738 42.9562 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.4672 0.0000 0.0000
-84.5798 42.9681 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.4983 0.0000 0.0000
-84.5858 42.9801 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.5214 0.0000 0.0000
-84.5917 42.9920 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.5337 0.0000 0.0000
-84.5977 43.0040 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.5337 0.0000 0.0000
-84.6037 43.0159 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.5214 0.0000 0.0000
-84.6097 43.0279 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.4983 0.0000 0.0000
-84.6157 43.0398 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.4672 0.0000 0.0000
-84.6217 43.0518 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.4314 0.0000 0.0000
-84.6277 43.0637 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.3937 0.0000 0.0000
-84.6337 43.0757 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3563 0.0000 0.0000
-84.6397 43.0876 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.6457 43.0995 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2879 0.0000 0.0000
-84.6517 43.1115 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2582 0.0000 0.0000
-84.6577 43.1234 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2316 0.0000 0.0000
-84.6637 43.1354 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2080 0.0000 0.0000
-84.6697 43.1473 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-84.6757 43.1593 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1690 0.0000 0.0000
-84.6818 43.1712 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1529 0.0000 0.0000
-84.4699 42.8350 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1561 0.0000 0.0000
-84.4759 42.8470 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.4818 42.8590 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1921 0.0000 0.0000
-84.4878 42.8709 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2140 0.0000 0.0000
-84.4937 42.8829 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2390 0.0000 0.0000
-84.4997 42.8948 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2674 0.0000 0.0000
-84.5056 42.9068 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.2994 0.0000 0.0000
-84.5116 42.9187 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3350 0.0000 0.0000
-84.5175 42.9307 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3740 0.0000 0.0000
-84.5235 42.9426 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.4155 0.0000 0.0000
-84.5295 42.9546 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.4577 0.0000 0.0000
-84.5354 42.9665 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.4983 0.0000 0.0000
-84.5414 42.9785 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.5337 0.0000 0.0000
-84.5474 42.9904 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.5603 0.0000 0.0000
-84.5534 43.0024 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.5746 0.0000 0.0000
-84.5593 43.0143 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.5746 0.0000 0.0000
-84.5653 43.0263 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.5603 0.0000 0.0000
-84.5713 43.0382 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.5337 0.0000 0.0000
-84.5773 43.0502 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.4983 0.0000 0.0000
-84.5833 43.0621 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.4577 0.0000 0.0000
-84.5893 43.0741 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.4155 0.0000 0.0000
-84.5953 43.0860 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3740 0.0000 0.0000
-84.6013 43.0980 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3350 0.0000 0.0000
-84.6073 43.1099 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.2994 0.0000 0.0000
-84.6133 43.1219 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2674 0.0000 0.0000
-84.6193 43.1338 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2390 0.0000 0.0000
-84.6253 43.1458 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2140 0.0000 0.0000
-84.6313 43.1577 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1921 0.0000 0.0000
-84.6373 43.1696 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.6433 43.1816 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1561 0.0000 0.0000
-84.4316 42.8453 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1591 0.0000 0.0000
-84.4376 42.8573 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1766 0.0000 0.0000
-84.4435 42.8693 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1967 0.0000 0.0000
-84.4494 42.8812 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2197 0.0000 0.0000
-84.4554 42.8932 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2462 0.0000 0.0000
-84.4613 42.9051 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.4673 42.9171 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3107 0.0000 0.0000
-84.4732 42.9290 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3493 0.0000 0.0000
-84.4792 42.9410 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.3919 0.0000 0.0000
-84.4852 42.9529 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.4377 0.0000 0.0000
-84.4911 42.9649 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.4848 0.0000 0.0000
-84.4971 42.9769 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.5306 0.0000 0.0000
-84.5030 42.9888 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.5710 0.0000 0.0000
-84.5090 43.0008 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.6015 0.0000 0.0000
-84.5150 43.0127 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.6180 0.0000 0.0000
-84.5210 43.0247 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.6180 0.0000 0.0000
-84.5269 43.0366 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.6015 0.0000 0.0000
-84.5329 43.0486 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.5710 0.0000 0.0000
-84.5389 43.0605 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.5306 0.0000 0.0000
-84.5449 43.0725 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.4848 0.0000 0.0000
-84.5509 43.0844 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.4377 0.0000 0.0000
-84.5568 43.0964 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.3919 0.0000 0.0000
-84.5628 43.1083 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3493 0.0000 0.0000
-84.5688 43.1203 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.3107 0.0000 0.0000
-84.5748 43.1322 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.5808 43.1442 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2462 0.0000 0.0000
-84.5868 43.1561 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2197 0.0000 0.0000
-84.5928 43.1681 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1967 0.0000 0.0000
-84.5988 43.1800 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1766 0.0000 0.0000
-84.6048 43.1920 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1591 0.0000 0.0000
-84.3933 42.8556 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1620 0.0000 0.0000
-84.3992 42.8676 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1801 0.0000 0.0000
-84.4052 42.8796 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.2011 0.0000 0.0000
-84.4111 42.8915 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2252 0.0000 0.0000
-84.4171 42.9035 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.4230 42.9154 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2851 0.0000 0.0000
-84.4289 42.9274 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3219 0.0000 0.0000
-84.4349 42.9393 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3635 0.0000 0.0000
-84.4408 42.9513 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.4098 0.0000 0.0000
-84.4468 42.9633 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.4527 42.9752 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.5125 0.0000 0.0000
-84.4587 42.9872 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.5638 0.0000 0.0000
-84.4647 42.9991 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.6097 0.0000 0.0000
-84.4706 43.0111 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.6446 0.0000 0.0000
-84.4766 43.0230 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.6636 0.0000 0.0000
-84.4826 43.0350 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.6636 0.0000 0.0000
-84.4885 43.0469 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.6446 0.0000 0.0000
-84.4945 43.0589 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.6097 0.0000 0.0000
-84.5005 43.0708 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.5638 0.0000 0.0000
-84.5064 43.0828 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.5125 0.0000 0.0000
-84.5124 43.0947 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.5184 43.1067 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.4098 0.0000 0.0000
-84.5244 43.1187 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3635 0.0000 0.0000
-84.5304 43.1306 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.3219 0.0000 0.0000
-84.5364 43.1426 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2851 0.0000 0.0000
-84.5423 43.1545 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.5483 43.1665 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2252 0.0000 0.0000
-84.5543 43.1784 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.2011 0.0000 0.0000
-84.5603 43.1904 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1801 0.0000 0.0000
-84.5663 43.2023 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1620 0.0000 0.0000
-84.3550 42.8659 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1646 0.0000 0.0000
-84.3609 42.8779 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1834 0.0000 0.0000
-84.3668 42.8898 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.2052 0.0000 0.0000
-84.3728 42.9018 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.3787 42.9138 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2596 0.0000 0.0000
-84.3846 42.9257 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.2935 0.0000 0.0000
-84.3906 42.9377 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3326 0.0000 0.0000
-84.3965 42.9496 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3772 0.0000 0.0000
-84.4025 42.9616 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.4273 0.0000 0.0000
-84.4084 42.9736 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.4823 0.0000 0.0000
-84.4144 42.9855 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.5401 0.0000 0.0000
-84.4203 42.9975 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.5975 0.0000 0.0000
-84.4263 43.0094 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.6492 0.0000 0.0000
-84.4322 43.0214 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.6890 0.0000 0.0000
-84.4382 43.0333 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.7108 0.0000 0.0000
-84.4441 43.0453 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.7108 0.0000 0.0000
-84.4501 43.0573 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.6890 0.0000 0.0000
-84.4561 43.0692 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.6492 0.0000 0.0000
-84.4620 43.0812 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.5975 0.0000 0.0000
-84.4680 43.0931 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.5401 0.0000 0.0000
-84.4740 43.1051 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.4823 0.0000 0.0000
-84.4799 43.1170 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.4273 0.0000 0.0000
-84.4859 43.1290 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3772 0.0000 0.0000
-84.4919 43.1409 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.3326 0.0000 0.0000
-84.4979 43.1529 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.2935 0.0000 0.0000
-84.5039 43.1648 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2596 0.0000 0.0000
-84.5098 43.1768 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.5158 43.1887 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.2052 0.0000 0.0000
-84.5218 43.2007 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1834 0.0000 0.0000
-84.5278 43.2126 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1646 0.0000 0.0000
-84.3167 42.8762 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1671 0.0000 0.0000
-84.3226 42.8882 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1865 0.0000 0.0000
-84.3285 42.9001 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-84.3344 42.9121 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2352 0.0000 0.0000
-84.3404 42.9240 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2658 0.0000 0.0000
-84.3463 42.9360 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.3014 0.0000 0.0000
-84.3522 42.9480 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3427 0.0000 0.0000
-84.3582 42.9599 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.3902 0.0000 0.0000
-84.3641 42.9719 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.4442 0.0000 0.0000
-84.3700 42.9838 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.5038 0.0000 0.0000
-84.3760 42.9958 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.5674 0.0000 0.0000
-84.3819 43.0078 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.6310 0.0000 0.0000
-84.3879 43.0197 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.6890 0.0000 0.0000
-84.3938 43.0317 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.7339 0.0000 0.0000
-84.3998 43.0436 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.7587 0.0000 0.0000
-84.4057 43.0556 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.7587 0.0000 0.0000
-84.4117 43.0676 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.7339 0.0000 0.0000
-84.4176 43.0795 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.6890 0.0000 0.0000
-84.4236 43.0915 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.6310 0.0000 0.0000
-84.4295 43.1034 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.5674 0.0000 0.0000
-84.4355 43.1154 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.5038 0.0000 0.0000
-84.4415 43.1273 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.4442 0.0000 0.0000
-84.4474 43.1393 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.3902 0.0000 0.0000
-84.4534 43.1512 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.3427 0.0000 0.0000
-84.4594 43.1632 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.3014 0.0000 0.0000
-84.4654 43.1752 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2658 0.0000 0.0000
-84.4714 43.1871 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2352 0.0000 0.0000
-84.4773 43.1991 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-84.4833 43.2110 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1865 0.0000 0.0000
-84.4893 43.2230 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1671 0.0000 0.0000
-84.2783 42.8864 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1693 0.0000 0.0000
-84.2842 42.8984 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1892 0.0000 0.0000
-84.2901 42.9104 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.2125 0.0000 0.0000
-84.2961 42.9223 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2396 0.0000 0.0000
-84.3020 42.9343 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2714 0.0000 0.0000
-84.3079 42.9463 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.3086 0.0000 0.0000
-84.3138 42.9582 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.3198 42.9702 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.4025 0.0000 0.0000
-84.3257 42.9822 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.3316 42.9941 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.5244 0.0000 0.0000
-84.3376 43.0061 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.5936 0.0000 0.0000
-84.3435 43.0180 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.6636 0.0000 0.0000
-84.3494 43.0300 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.7280 0.0000 0.0000
-84.3554 43.0420 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.7784 0.0000 0.0000
-84.3613 43.0539 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.8063 0.0000 0.0000
-84.3673 43.0659 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.8063 0.0000 0.0000
-84.3732 43.0778 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.7784 0.0000 0.0000
-84.3792 43.0898 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.7280 0.0000 0.0000
-84.3851 43.1018 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.6636 0.0000 0.0000
-84.3911 43.1137 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.5936 0.0000 0.0000
-84.3970 43.1257 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.5244 0.0000 0.0000
-84.4030 43.1376 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.4601 0.0000 0.0000
-84.4090 43.1496 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.4025 0.0000 0.0000
-84.4149 43.1615 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.3521 0.0000 0.0000
-84.4209 43.1735 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.3086 0.0000 0.0000
-84.4269 43.1855 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2714 0.0000 0.0000
-84.4328 43.1974 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2396 0.0000 0.0000
-84.4388 43.2094 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.2125 0.0000 0.0000
-84.4448 43.2213 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1892 0.0000 0.0000
-84.4508 43.2333 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1693 0.0000 0.0000
-84.2400 42.8967 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-84.2459 42.9087 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1916 0.0000 0.0000
-84.2518 42.9206 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.2155 0.0000 0.0000
-84.2577 42.9326 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2435 0.0000 0.0000
-84.2636 42.9446 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.2695 42.9565 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.3151 0.0000 0.0000
-84.2754 42.9685 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3605 0.0000 0.0000
-84.2814 42.9804 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.4136 0.0000 0.0000
-84.2873 42.9924 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.4746 0.0000 0.0000
-84.2932 43.0044 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.5434 0.0000 0.0000
-84.2991 43.0163 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.6180 0.0000 0.0000
-84.3051 43.0283 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.6943 0.0000 0.0000
-84.3110 43.0403 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.7651 0.0000 0.0000
-84.3169 43.0522 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.8210 0.0000 0.0000
-84.3229 43.0642 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.8521 0.0000 0.0000
-84.3288 43.0762 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.8521 0.0000 0.0000
-84.3348 43.0881 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.8210 0.0000 0.0000
-84.3407 43.1001 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.7651 0.0000 0.0000
-84.3467 43.1120 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.6943 0.0000 0.0000
-84.3526 43.1240 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.6180 0.0000 0.0000
-84.3586 43.1360 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.5434 0.0000 0.0000
-84.3645 43.1479 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.4746 0.0000 0.0000
-84.3705 43.1599 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.4136 0.0000 0.0000
-84.3764 43.1718 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.3605 0.0000 0.0000
-84.3824 43.1838 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.3151 0.0000 0.0000
-84.3883 43.1958 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.2764 0.0000 0.0000
-84.3943 43.2077 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.2435 0.0000 0.0000
-84.4003 43.2197 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.2155 0.0000 0.0000
-84.4063 43.2316 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1916 0.0000 0.0000
-84.4122 43.2436 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-84.2016 42.9069 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1729 0.0000 0.0000
-84.2075 42.9189 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1937 0.0000 0.0000
-84.2134 42.9309 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.2181 0.0000 0.0000
-84.2193 42.9428 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.2468 0.0000 0.0000
-84.2252 42.9548 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.2807 0.0000 0.0000
-84.2311 42.9668 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.3207 0.0000 0.0000
-84.2370 42.9787 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.3679 0.0000 0.0000
-84.2429 42.9907 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.4233 0.0000 0.0000
